plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
1	A	1	2.0974	control	poscon hi	1	TRUE	15.6378938581475	15.6378938581475	
1	A	2	0.2715	control	negcon	1	TRUE	0.41231913097192	1	LLQ
1	A	3	0.4801	sample	165.2	100	TRUE	113.622652238343	113.622652238343	
1	A	4	0.4739	sample	165.2	100	TRUE	111.026488084002	111.026488084002	
1	A	5	0.4542	sample	165.2	100	TRUE	102.952307183201	100	LLQ
1	A	6	0.4252	sample	165.2	100	TRUE	91.5549451906161	100	LLQ
1	B	1	0.4586	standard	1	1	TRUE	1.04732519636084	1.04732519636084	
1	B	2	0.6628	standard	2	1	TRUE	2.01610345428934	2.01610345428934	
1	B	3	0.8001	sample	v1187.3	100	TRUE	281.778064107056	281.778064107056	
1	B	4	0.8699	sample	v1187.3	100	TRUE	326.966219322292	326.966219322292	
1	B	5	0.835	sample	v1187.3	100	TRUE	304.004629404903	304.004629404903	
1	B	6	0.8341	sample	v1187.3	100	TRUE	303.422189237679	303.422189237679	
1	C	1	0.4516	standard	1	1	TRUE	1.01906646696529	1	LLQ
1	C	2	0.6551	standard	2	1	TRUE	1.97464158685754	1.97464158685754	
1	C	3	0.8598	standard	4	1	TRUE	3.20245992786297	3.20245992786297	
1	C	4	1.1542	standard	5	1	TRUE	5.40623739032063	5.40623739032063	
1	C	5	1.7236	standard	10	1	TRUE	11.0303723123371	11.0303723123371	
1	C	6	2.3481	standard	20	1	TRUE	19.1150846805171	19.1150846805171	
1	D	1	2.0282	control	poscon hi	1	TRUE	14.7322143295806	14.7322143295806	
1	D	2	0.2581	control	negcon	1	FALSE	0.376828632979326	1	LLQ
1	D	3	0.761	control	poscon lo	1	TRUE	2.5775835371626	2.5775835371626	
1	D	4	2.2687	spike-in	20	1	TRUE	17.9808308474228	17.9808308474228	
1	D	5	2.3888	spike-in	10	1	TRUE	19.7082381599738	20	ULQ
1	D	6	2.3049	spike-in	5	1	TRUE	18.4941927761585	18.4941927761585	
1	E	1	2.6407	spike-in	5	1	TRUE	23.5544146311798	20	ULQ
1	E	2	2.7411	spike-in	5	1	TRUE	25.1704280845152	20	ULQ
1	E	3	2.4512	spike-in	4	1	TRUE	20.6330083222626	20	ULQ
1	E	4	2.3342	spike-in	4	1	TRUE	18.9143281324572	18.9143281324572	
1	E	5	2.3209	spike-in	4	1	TRUE	18.7231063432708	18.7231063432708	
1	E	6	2.3085	spike-in	3.2	1	TRUE	18.5455908606504	18.5455908606504	
1	F	1	2.1788	spike-in	3.2	1	TRUE	16.7333883063034	16.7333883063034	
1	F	2	2.2288	spike-in	3.2	1	TRUE	17.4223393887159	17.4223393887159	
1	F	3	2.0421	spike-in	2.56	1	TRUE	14.9122362663683	14.9122362663683	
1	F	4	2.1188	spike-in	2.56	1	TRUE	15.9227513675296	15.9227513675296	
1	F	5	1.997	spike-in	2.56	1	TRUE	14.3316257049402	14.3316257049402	
1	F	6	2.0439	spike-in	2.56	1	TRUE	14.9356184193533	14.9356184193533	
1	G	1	1.0018	standard	4	1	TRUE	4.20273042261019	4.20273042261019	
1	G	2	1.1135	standard	5	1	TRUE	5.07189669898885	5.07189669898885	
1	G	3	0.4364	sample	v1202.1	100	TRUE	95.8873020161875	100	LLQ
1	G	4	0.385	sample	v1202.1	100	TRUE	76.7327214443888	100	LLQ
1	G	5	0.3571	sample	v1202.1	100	TRUE	67.1248010333621	100	LLQ
1	G	6	0.3978	sample	v1202.1	100	TRUE	81.3278352126476	100	LLQ
1	H	1	1.5949	standard	10	1	TRUE	9.60853431332379	9.60853431332379	
1	H	2	2.4185	standard	20	1	TRUE	20.1460786686862	20	ULQ
1	H	3	0.698	sample	v1205.6	100	TRUE	221.042457717873	221.042457717873	
1	H	4	0.6823	sample	v1205.6	100	TRUE	212.278650639698	212.278650639698	
1	H	5	0.7059	sample	v1205.6	100	TRUE	225.510853296668	225.510853296668	
1	H	6	0.8301	sample	v1205.6	100	TRUE	300.839483023217	300.839483023217	
