plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
12	A	1	2.3249	standard	20	1	TRUE	22.7207283673993	20	ULQ
12	A	2	1.1615	standard	10	1	TRUE	10.6651519600186	10.6651519600186	
12	A	3	0.6089	standard	5	1	TRUE	5.27596554370942	5.27596554370942	
12	A	4	0.5063	standard	4	1	TRUE	4.31485271396918	4.31485271396918	
12	A	5	0.2731	standard	2	1	TRUE	2.20191465497099	2.20191465497099	
12	A	6	0.1645	standard	1	1	TRUE	1.2672738869564	1.2672738869564	
12	A	7	1.9703	standard	20	1	TRUE	18.9712024008684	18.9712024008684	
12	A	8	1.0328	standard	10	1	TRUE	9.38389241768039	9.38389241768039	
12	A	9	0.4919	standard	5	1	TRUE	4.18128083926025	4.18128083926025	
12	A	10	0.3906	standard	4	1	TRUE	3.25214467359134	3.25214467359134	
12	A	11	0.2159	standard	2	1	TRUE	1.70436917927797	1.70436917927797	
12	A	12	0.1333	standard	1	1	TRUE	1.00769948596205	1	LLQ
12	B	1	0.9664	sample	K101-T0	10	TRUE	87.2833878478604	87.2833878478604	
12	B	2	0.9722	sample	K101-T0	10	TRUE	87.8544375565846	87.8544375565846	
12	B	3	0.1923	sample	K101-T0	50	TRUE	75.1181372627048	75.1181372627048	
12	B	4	0.2002	sample	K101-T0	50	TRUE	78.4874224759768	78.4874224759768	
12	B	5	1.2313	sample	K101-T1	10	TRUE	113.654895874183	113.654895874183	
12	B	6	1.3815	sample	K101-T1	10	TRUE	128.844221862144	128.844221862144	
12	B	7	0.2817	sample	K101-T1	50	TRUE	113.879371246203	113.879371246203	
12	B	8	0.2891	sample	K101-T1	50	TRUE	117.14338796086	117.14338796086	
12	B	9	1.6032	sample	K101-T2	10	TRUE	151.53305647122	151.53305647122	
12	B	10	1.5814	sample	K101-T2	10	TRUE	149.288842830012	149.288842830012	
12	B	11	0.3256	sample	K101-T2	50	TRUE	133.349690435683	133.349690435683	
12	B	12	0.3258	sample	K101-T2	50	TRUE	133.438960121983	133.438960121983	
12	C	1	0.2426	sample	K103-T2	10	TRUE	19.3530803753852	19.3530803753852	
12	C	2	0.2486	sample	K103-T2	10	TRUE	19.8752883577177	19.8752883577177	
12	C	3	0.0837	sample	K103-T2	50	TRUE	30.3419498506403	50	LLQ
12	C	4	0.0837	sample	K103-T2	50	TRUE	30.3419498506403	50	LLQ
12	C	5	0.6013	sample	K103-T0	10	TRUE	52.0423905800213	52.0423905800213	
12	C	6	0.6351	sample	K103-T0	10	TRUE	55.2384434479052	55.2384434479052	
12	C	7	0.17	sample	K103-T0	50	TRUE	65.6759551382946	65.6759551382946	
12	C	8	0.1674	sample	K103-T0	50	TRUE	64.5820354225098	64.5820354225098	
12	C	9	0.6663	sample	K103-T1	10	TRUE	58.2022612847763	58.2022612847763	
12	C	10	0.715	sample	K103-T1	10	TRUE	62.8532596415163	62.8532596415163	
12	C	11	0.1307	sample	K103-T1	50	TRUE	49.3148954104308	50	LLQ
12	C	12	0.1377	sample	K103-T1	50	TRUE	52.2001345171035	50	LLQ
12	D	1	0.7183	sample	K104-T1	10	TRUE	63.1694728496795	63.1694728496795	
12	D	2	0.6868	sample	K104-T1	10	TRUE	60.1564768833029	60.1564768833029	
12	D	3	0.1679	sample	K104-T1	50	TRUE	64.7922868231183	64.7922868231183	
12	D	4	0.1643	sample	K104-T1	50	TRUE	63.2797415293801	63.2797415293801	
12	D	5	0.6466	sample	K104-T2	10	TRUE	56.3293880043873	56.3293880043873	
12	D	6	0.69	sample	K104-T2	10	TRUE	60.4620022272942	60.4620022272942	
12	D	7	0.1591	sample	K104-T2	50	TRUE	61.1002201150711	61.1002201150711	
12	D	8	0.1418	sample	K104-T2	50	TRUE	53.8962332613229	50	LLQ
12	D	9	0.6768	sample	K104-T0	10	TRUE	59.2025366056528	59.2025366056528	
12	D	10	0.6574	sample	K104-T0	10	TRUE	57.3555159581002	57.3555159581002	
12	D	11	0.1475	sample	K104-T0	50	TRUE	56.2615287104945	50	LLQ
12	D	12	0.1324	sample	K104-T0	50	TRUE	50.0143483297554	50	LLQ
12	E	1	2.5849	sample	K106-T0	10	TRUE	255.033330752911	200	ULQ
12	E	2	2.6026	sample	K106-T0	10	TRUE	256.937099257819	200	ULQ
12	E	3	0.536	sample	K106-T0	50	TRUE	229.57071234487	229.57071234487	
12	E	4	0.5496	sample	K106-T0	50	TRUE	235.92600940558	235.92600940558	
12	E	5	2.1498	sample	K106-T1	10	TRUE	208.622729092025	200	ULQ
12	E	6	2.1363	sample	K106-T1	10	TRUE	207.195383881484	200	ULQ
12	E	7	0.4654	sample	K106-T1	50	TRUE	196.819765279954	196.819765279954	
12	E	8	0.4934	sample	K106-T1	50	TRUE	209.758918447669	209.758918447669	
12	E	9	1.778	sample	K106-T2	10	TRUE	169.624378907097	169.624378907097	
12	E	10	1.7497	sample	K106-T2	10	TRUE	166.684121816244	166.684121816244	
12	E	11	0.3432	sample	K106-T2	50	TRUE	141.223970869254	141.223970869254	
12	E	12	0.3566	sample	K106-T2	50	TRUE	147.243636494998	147.243636494998	
12	F	1	0.3408	sample	K201-T2	10	TRUE	28.0296051611602	28.0296051611602	
12	F	2	0.2716	sample	K201-T2	10	TRUE	21.8873763686759	21.8873763686759	
12	F	3	0.0929	sample	K201-T2	50	TRUE	33.9939532445995	50	LLQ
12	F	4	0.0929	sample	K201-T2	50	TRUE	33.9939532445995	50	LLQ
12	F	5	0.2325	sample	K201-T0	10	TRUE	18.4766612295817	18.4766612295817	
12	F	6	0.2215	sample	K201-T0	10	TRUE	17.5260338669243	17.5260338669243	
12	F	7	0.0791	sample	K201-T0	50	TRUE	28.5291967855387	50	LLQ
12	F	8	0.0699	sample	K201-T0	50	TRUE	24.9325680356289	50	LLQ
12	F	9	0.3055	sample	K201-T1	10	TRUE	24.8807372695462	24.8807372695462	
12	F	10	0.2685	sample	K201-T1	10	TRUE	21.6152587851004	21.6152587851004	
12	F	11	0.0757	sample	K201-T1	50	TRUE	27.1953803875351	50	LLQ
12	F	12	0.091	sample	K201-T1	50	TRUE	33.236959315273	50	LLQ
12	G	1	1.9323	sample	K105-T0	10	TRUE	185.727999804622	185.727999804622	
12	G	2	1.8842	sample	K105-T0	10	TRUE	180.695163186526	180.695163186526	
12	G	3	0.3781	sample	K105-T0	50	TRUE	156.944302607109	156.944302607109	
