plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
32	A	1	2.6072	standard	20	1	TRUE	20.8221864175168	20	ULQ
32	A	2	1.3413	standard	10	1	TRUE	10.1149173769437	10.1149173769437	
32	A	3	0.7983	standard	5	1	TRUE	5.75638624980324	5.75638624980324	
32	A	4	0.5343	standard	4	1	TRUE	3.72148907792098	3.72148907792098	
32	A	5	0.3094	standard	2	1	TRUE	2.05575636884053	2.05575636884053	
32	A	6	0.1781	standard	1	1	TRUE	1.12826552878039	1.12826552878039	
32	A	7	1.7281	control	poscon hi	1	TRUE	13.3199924069458	13.3199924069458	
32	A	8	0.3416	control	poscon lo	1	TRUE	2.2891837890942	2.2891837890942	
32	A	9	0.0512	control	blocking	1	TRUE	0.29126298262487	1	LLQ
32	A	10	0.056	control	negcon	1	TRUE	0.321042619243915	1	LLQ
32	A	11	1.2392	sample	v1205.6+C-IPC	50	TRUE	464.066073453872	464.066073453872	
32	A	12	1.2751	sample	v1205.6+C-IPC	50	TRUE	478.688781525363	478.688781525363	
32	B	1	2.4907	standard	20	1	TRUE	19.8134333253369	19.8134333253369	
32	B	2	1.2767	standard	10	1	TRUE	9.58682650118769	9.58682650118769	
32	B	3	0.6838	standard	5	1	TRUE	4.865294404145	4.865294404145	
32	B	4	0.5347	standard	4	1	TRUE	3.72451573061548	3.72451573061548	
32	B	5	0.1616	standard	1	1	TRUE	1.01518265143336	1	LLQ
32	B	6	0.2668	standard	2	1	TRUE	1.75018490300681	1.75018490300681	
32	B	7	0.2654	sample	165.2+PBS-Tx0x-1	20	TRUE	34.8042110554517	34.8042110554517	
32	B	8	0.2739	sample	165.2+PBS-Tx0x-1	20	TRUE	36.016764608633	36.016764608633	
32	B	9	0.2227	sample	165.2+PBS-Tx0x-2	20	TRUE	28.7657249014135	28.7657249014135	
32	B	10	0.2151	sample	165.2+PBS-Tx0x-2	20	TRUE	27.7008985471102	27.7008985471102	
32	B	11	0.2057	sample	165.2+PBS-Tx0x-3	20	TRUE	26.3883745530218	26.3883745530218	
32	B	12	0.2286	sample	165.2+PBS-Tx0x-3	20	TRUE	29.594537709574	29.594537709574	
32	C	1	0.2613	sample	165.2+PBS-Tx0x-4	20	TRUE	34.2205231482976	34.2205231482976	
32	C	2	0.2361	sample	165.2+PBS-Tx0x-4	20	TRUE	30.650776388081	30.650776388081	
32	C	3	0.1405	sample	165.2+PBS-Tx1x-1	20	TRUE	17.4407048301264	20	LLQ
32	C	4	0.1405	sample	165.2+PBS-Tx1x-1	20	TRUE	17.4407048301264	20	LLQ
32	C	5	0.1829	sample	165.2+PBS-Tx1x-2	20	TRUE	23.2267291845293	23.2267291845293	
32	C	6	0.1719	sample	165.2+PBS-Tx1x-2	20	TRUE	21.7132586982741	21.7132586982741	
32	C	7	0.1817	sample	165.2+PBS-Tx1x-3	20	TRUE	23.0612324800728	23.0612324800728	
32	C	8	0.1755	sample	165.2+PBS-Tx1x-3	20	TRUE	22.2076815209598	22.2076815209598	
32	C	9	0.1694	sample	165.2+PBS-Tx1x-4	20	TRUE	21.3704338959845	20	LLQ
32	C	10	0.449	sample	165.2+PBS-Tx1x-4	20	TRUE	61.6151551992948	61.6151551992948	
32	C	11	0.1294	sample	165.2+PBS-Tx2x-1	20	TRUE	15.9491227457383	20	LLQ
32	C	12	0.1353	sample	165.2+PBS-Tx2x-1	20	TRUE	16.7406278473872	20	LLQ
32	D	1	0.0606	sample	165.2+PBS-Tx2x-2	20	TRUE	6.99578835512195	20	LLQ
32	D	2	0.0656	sample	165.2+PBS-Tx2x-2	20	TRUE	7.62500113459262	20	LLQ
32	D	3	0.1193	sample	165.2+PBS-Tx2x-3	20	TRUE	14.6014663889946	20	LLQ
32	D	4	0.1128	sample	165.2+PBS-Tx2x-3	20	TRUE	13.7393091258205	20	LLQ
32	D	5	0.08	sample	165.2+PBS-Tx2x-4	20	TRUE	9.459441159513	20	LLQ
32	D	6	0.0782	sample	165.2+PBS-Tx2x-4	20	TRUE	9.22845810014658	20	LLQ
32	D	7	0.0868	sample	165.2+PBS-Tx3x-1	20	TRUE	10.3360224528421	20	LLQ
32	D	8	0.0788	sample	165.2+PBS-Tx3x-1	20	TRUE	9.30540198174034	20	LLQ
32	D	9	0.1016	sample	165.2+PBS-Tx3x-2	20	TRUE	12.2639207500362	20	LLQ
32	D	10	0.0945	sample	165.2+PBS-Tx3x-2	20	TRUE	11.3357877674912	20	LLQ
32	D	11	0.0904	sample	165.2+PBS-Tx3x-3	20	TRUE	10.802531742264	20	LLQ
