plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
6	A	1	3.2339	standard	20	1	TRUE	19.4418595643987	19.4418595643987	
6	A	2	2.0149	standard	10	1	TRUE	10.4862399833973	10.4862399833973	
6	A	3	1.0801	standard	5	1	TRUE	4.64805838980052	4.64805838980052	
6	A	4	0.9506	standard	4	1	TRUE	3.93454775259008	3.93454775259008	
6	A	5	0.5766	standard	2	1	TRUE	2.0491551210832	2.0491551210832	
6	A	6	0.3471	standard	1	1	TRUE	1.05670277878594	1.05670277878594	
6	A	7	3.2619	standard	20	1	TRUE	19.6618034906245	20	ULQ
6	A	8	2.0359	standard	10	1	TRUE	10.6290782017785	10.6290782017785	
6	A	9	1.1637	standard	5	1	TRUE	5.12294636107153	5.12294636107153	
6	A	10	0.9417	standard	4	1	TRUE	3.88654828494126	3.88654828494126	
6	A	11	0.5605	standard	2	1	TRUE	1.97481343007538	1.97481343007538	
6	A	12	0.3237	standard	1	1	TRUE	0.964715812125825	1	LLQ
6	B	1	0.2629	sample	1839	25	TRUE	18.3840255521966	25	LLQ
6	B	2	0.2939	sample	1839	25	TRUE	21.262220505539	25	LLQ
6	B	3	0.1901	sample	1839	50	TRUE	24.0842019704944	50	LLQ
6	B	4	0.1896	sample	1839	50	TRUE	24.0015759356071	50	LLQ
6	B	5	0.6613	sample	1843	25	TRUE	61.2613345314953	61.2613345314953	
6	B	6	0.6798	sample	1843	25	TRUE	63.507113527759	63.507113527759	
6	B	7	0.3549	sample	1843	50	TRUE	54.389713017422	54.389713017422	
6	B	8	0.3775	sample	1843	50	TRUE	58.9524536436023	58.9524536436023	
6	B	9	0.415	sample	1846	25	TRUE	33.3536332949686	33.3536332949686	
6	B	10	0.416	sample	1846	25	TRUE	33.4585453750359	33.4585453750359	
6	B	11	0.2286	sample	1846	50	TRUE	30.6369531556108	50	LLQ
6	B	12	0.2441	sample	1846	50	TRUE	33.3751841078106	50	LLQ
6	C	1	0.4859	sample	1847	25	TRUE	40.9756603805262	40.9756603805262	
6	C	2	0.531	sample	1847	25	TRUE	46.0072246840297	46.0072246840297	
6	C	3	0.2984	sample	1847	50	TRUE	43.37603287565	50	LLQ
6	C	4	0.3014	sample	1847	50	TRUE	43.9459436146657	50	LLQ
6	C	5	0.6518	sample	1850	25	TRUE	60.1154858464747	60.1154858464747	
6	C	6	0.7183	sample	1850	25	TRUE	68.2403550382144	68.2403550382144	
6	C	7	0.3597	sample	1850	50	TRUE	55.351579388618	55.351579388618	
6	C	8	0.3839	sample	1850	50	TRUE	60.2599862435416	60.2599862435416	
6	C	9	0.846	sample	1857	25	TRUE	84.4835230923621	84.4835230923621	
6	C	10	0.8772	sample	1857	25	TRUE	88.5718120767043	88.5718120767043	
6	C	11	0.4683	sample	1857	50	TRUE	78.099486860422	78.099486860422	
6	C	12	0.5196	sample	1857	50	TRUE	89.4451981274066	89.4451981274066	
6	D	1	1.0103	sample	1859	25	TRUE	106.500650445041	106.500650445041	
6	D	2	1.0552	sample	1859	25	TRUE	112.718240451659	112.718240451659	
6	D	3	0.5587	sample	1859	50	TRUE	98.3270994545379	98.3270994545379	
6	D	4	0.55	sample	1859	50	TRUE	96.3339083350388	96.3339083350388	
6	D	5	0.4106	sample	1867	25	TRUE	32.892937192537	32.892937192537	
6	D	6	0.4433	sample	1867	25	TRUE	36.351934269869	36.351934269869	
6	D	7	0.2773	sample	1867	50	TRUE	39.4176499568214	50	LLQ
6	D	8	0.2702	sample	1867	50	TRUE	38.1058680835308	50	LLQ
6	D	9	0.6007	sample	1868	25	TRUE	54.0405228318481	54.0405228318481	
6	D	10	0.5949	sample	1868	25	TRUE	53.3606623432478	53.3606623432478	
6	D	11	0.2934	sample	1868	50	TRUE	42.4300637483103	50	LLQ
6	D	12	0.3441	sample	1868	50	TRUE	52.2400432619352	52.2400432619352	
6	E	1	0.7575	sample	1895	25	TRUE	73.1397928908031	73.1397928908031	
6	E	2	0.7515	sample	1895	25	TRUE	72.3847568173408	72.3847568173408	
6	E	3	0.3695	sample	1895	50	TRUE	57.3275272081592	57.3275272081592	
6	E	4	0.3815	sample	1895	50	TRUE	59.7688765457986	59.7688765457986	
6	E	5	1.0289	sample	1906	25	TRUE	109.066303204172	109.066303204172	
6	E	6	1.1091	sample	1906	25	TRUE	120.289165932535	120.289165932535	
6	E	7	0.5482	sample	1906	50	TRUE	95.9227177670683	95.9227177670683	
6	E	8	0.5279	sample	1906	50	TRUE	91.3141124186701	91.3141124186701	
6	E	9	0.6578	sample	1907	25	TRUE	60.8385919013119	60.8385919013119	
6	E	10	0.7128	sample	1907	25	TRUE	67.5593332396559	67.5593332396559	
6	E	11	0.2983	sample	1907	50	TRUE	43.3570658226851	50	LLQ
6	E	12	0.3607	sample	1907	50	TRUE	55.5524630017548	55.5524630017548	
6	F	1	0.1438	sample	1921	25	TRUE	8.36604753365631	25	LLQ
6	F	2	0.1204	sample	1921	25	TRUE	6.63547009393412	25	LLQ
6	F	3	0.1168	sample	1921	50	TRUE	12.7555326870238	50	LLQ
6	F	4	0.1023	sample	1921	50	TRUE	10.7295181962598	50	LLQ
6	F	5	1.6103	sample	1922	25	TRUE	195.674349878446	195.674349878446	
6	F	6	1.5765	sample	1922	25	TRUE	190.332198923845	190.332198923845	
6	F	7	0.7703	sample	1922	50	TRUE	149.513250665516	149.513250665516	
6	F	8	0.785	sample	1922	50	TRUE	153.247163720947	153.247163720947	
6	F	9	0.513	sample	1928	25	TRUE	43.9827747087786	43.9827747087786	
6	F	10	0.5117	sample	1928	25	TRUE	43.8373923381498	43.8373923381498	
6	F	11	0.2819	sample	1928	50	TRUE	40.2730364489712	50	LLQ
6	F	12	0.2716	sample	1928	50	TRUE	38.3637067618892	50	LLQ
6	G	1	0.621	sample	1945	25	TRUE	56.4357314902091	56.4357314902091	
6	G	2	0.5633	sample	1945	25	TRUE	49.69240536238	49.69240536238	
6	G	3	0.3264	sample	1945	50	TRUE	48.7614595267417	50	LLQ
6	G	4	0.2992	sample	1945	50	TRUE	43.5278390295491	50	LLQ
6	G	5	1.3473	sample	1946	25	TRUE	155.053168359838	155.053168359838	
6	G	6	1.3261	sample	1946	25	TRUE	151.877198201324	151.877198201324	
6	G	7	0.6264	sample	1946	50	TRUE	114.153886580933	114.153886580933	
6	G	8	0.5891	sample	1946	50	TRUE	105.365639468547	105.365639468547	
6	G	9	0.4624	sample	1948	25	TRUE	38.4090065406047	38.4090065406047	
6	G	10	0.449	sample	1948	25	TRUE	36.9630501839753	36.9630501839753	
6	G	11	0.2278	sample	1948	50	TRUE	30.4971237753376	50	LLQ
6	G	12	0.2266	sample	1948	50	TRUE	30.2876603854088	50	LLQ
6	H	1	0.6807	sample	1952	25	TRUE	63.6168478211445	63.6168478211445	
6	H	2	0.7083	sample	1952	25	TRUE	67.0033234449989	67.0033234449989	
6	H	3	0.3848	sample	1952	50	TRUE	60.4443941574727	60.4443941574727	
6	H	4	0.3769	sample	1952	50	TRUE	58.8302168531418	58.8302168531418	
6	H	5	0.4063	sample	1953	25	TRUE	32.4441632490699	32.4441632490699	
6	H	6	0.4133	sample	1953	25	TRUE	33.1754596482636	33.1754596482636	
6	H	7	0.217	sample	1953	50	TRUE	28.6242247295692	50	LLQ
6	H	8	0.2219	sample	1953	50	TRUE	29.4705274917923	50	LLQ
6	H	9	2.0155	control	poscon hi	1	TRUE	10.4903148021267	10.4903148021267	
6	H	10	1.9525	control	poscon hi	1	TRUE	10.0644931885168	10.0644931885168	
6	H	11	0.5175	control	poscon lo	1	TRUE	1.77947551235786	1.77947551235786	
6	H	12	0.0926	control	negcon	1	FALSE	0.188432141498591	1	LLQ
