plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
39	A	1	0.063	standard	1	1	TRUE	1.03281661154239	1.03281661154239	
39	A	2	0.157	standard	2	1	TRUE	2.45404633873715	2.45404633873715	
39	A	3	0.298	standard	4	1	TRUE	4.50476172099083	4.50476172099083	
39	A	4	0.327	standard	5	1	TRUE	4.91924092296287	4.91924092296287	
39	A	5	0.737	standard	10	1	TRUE	10.6266445432272	10.6266445432272	
39	A	6	1.483	standard	20	1	TRUE	20.6166778594154	20	ULQ
39	A	7	0.878	control	poscon hi	1	TRUE	12.5445396798865	12.5445396798865	
39	A	8	0.2	control	poscon lo	1	TRUE	3.08692101703165	3.08692101703165	
39	B	1	0.053	standard	1	1	TRUE	0.876751977907762	1	LLQ
39	B	2	0.118	standard	2	1	TRUE	1.87214109478747	1.87214109478747	
39	B	3	0.264	standard	4	1	TRUE	4.01611130897304	4.01611130897304	
39	B	4	0.313	standard	5	1	TRUE	4.71939813373011	4.71939813373011	
39	B	5	0.635	standard	10	1	TRUE	9.227398374117	9.227398374117	
39	B	6	1.294	standard	20	1	TRUE	18.1176675256901	18.1176675256901	
39	B	7	-0.00900000000000001	control	negcon	1	FALSE	0	1	LLQ
39	B	8	-0.00599999999999998	control	blocking	1	TRUE	0	1	LLQ
39	C	1	0.612	sample	v1205.6+C-IPC	50	TRUE	445.515997075733	445.515997075733	
39	C	2	0.575	sample	v1205.6+C-IPC	50	TRUE	419.945983238913	419.945983238913	
39	C	3	0.522	sample	v1205.6+C-IPC	50	TRUE	383.167145479668	383.167145479668	
39	C	4	0.684	sample	v1205.6+C-IPC	50	TRUE	495.047166203288	495.047166203288	
39	C	5	0.178	sample	45A	50	TRUE	138.206116808408	138.206116808408	
39	C	6	0.177	sample	45A	50	TRUE	137.470098324453	137.470098324453	
39	C	7	0.9	sample	45A	10	TRUE	128.422671561487	128.422671561487	
39	C	8	0.907	sample	45A	10	TRUE	129.369185389258	129.369185389258	
39	D	1	0.043	sample	46A	50	TRUE	35.9566565877528	50	LLQ
39	D	2	0.046	sample	46A	50	TRUE	38.3300895614152	50	LLQ
39	D	3	0.301	sample	46A	10	TRUE	45.4773324468912	45.4773324468912	
39	D	4	0.348	sample	46A	10	TRUE	52.1817448280167	52.1817448280167	
39	D	5	0.031	sample	46B	50	TRUE	26.3687909501176	50	LLQ
39	D	6	0.043	sample	46B	50	TRUE	35.9566565877527	50	LLQ
39	D	7	0.279	sample	46B	10	TRUE	42.3207400101106	42.3207400101106	
39	D	8	0.309	sample	46B	10	TRUE	46.6221533456314	46.6221533456314	
39	E	1	0.053	sample	46C	50	TRUE	43.8375988953881	50	LLQ
39	E	2	0.043	sample	46C	50	TRUE	35.9566565877528	50	LLQ
39	E	3	0.301	sample	46C	10	TRUE	45.4773324468912	45.4773324468912	
39	E	4	0.271	sample	46C	10	TRUE	41.1697146365595	41.1697146365595	
39	E	5	0.047	sample	46D	50	TRUE	39.119413085632	50	LLQ
39	E	6	0.054	sample	46D	50	TRUE	44.6211657153591	50	LLQ
39	E	7	0.332	sample	46D	10	TRUE	49.9050416562704	49.9050416562704	
39	E	8	0.287	sample	46D	10	TRUE	43.4700436740487	43.4700436740487	
39	F	1	0.161	sample	47A	50	TRUE	125.663358030435	125.663358030435	
39	F	2	0.233	sample	47A	50	TRUE	178.385427015524	178.385427015524	
39	F	3	1.193	sample	47A	10	TRUE	167.745437843861	167.745437843861	
39	F	4	1.209	sample	47A	10	TRUE	169.876993049223	169.876993049223	
39	F	5	0.038	sample	48A	50	TRUE	31.9813418060435	50	LLQ
39	F	6	0.026	sample	48A	50	TRUE	22.3197426946493	50	LLQ
39	F	7	0.225	sample	48A	10	TRUE	34.515008530538	34.515008530538	
39	F	8	0.213	sample	48A	10	TRUE	32.7678187625768	32.7678187625768	
39	G	1	0.169	sample	49A	50	TRUE	131.574024311151	131.574024311151	
39	G	2	0.17	sample	49A	50	TRUE	132.311816712721	132.311816712721	
39	G	3	1.188	sample	49A	10	TRUE	167.07902169864	167.07902169864	
39	G	4	1.198	sample	49A	10	TRUE	168.411708214425	168.411708214425	
