plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
2	A	1	0.4248	sample	v1208.1	100	TRUE	219.671289045922	219.671289045922	
2	A	2	0.4472	sample	v1208.1	100	TRUE	232.800282856663	232.800282856663	
2	A	3	0.4149	sample	v1208.1	100	TRUE	213.897007055519	213.897007055519	
2	A	4	0.267	sample	165.2	100	TRUE	130.004323396598	130.004323396598	
2	A	5	0.2633	sample	165.2	100	TRUE	127.97107040188	127.97107040188	
2	A	6	0.2617	sample	165.2	100	TRUE	127.092969290368	127.092969290368	
2	B	1	2.094	control	poscon hi	1	TRUE	13.3158807047057	13.3158807047057	
2	B	2	2.2346	control	poscon hi	1	TRUE	14.3301747016679	14.3301747016679	
2	B	3	1.9235	control	poscon hi	1	TRUE	12.097738458608	12.097738458608	
2	B	4	0.7329	sample	v1187.3	100	TRUE	406.758785816867	406.758785816867	
2	B	5	0.7103	sample	v1187.3	100	TRUE	392.618476981183	392.618476981183	
2	B	6	0.6502	sample	v1187.3	100	TRUE	355.303007199529	355.303007199529	
2	C	1	0.2246	standard	1	1	TRUE	1.06935306365541	1.06935306365541	
2	C	2	0.3943	standard	2	1	TRUE	2.0193943581018	2.0193943581018	
2	C	3	0.7304	standard	4	1	TRUE	4.0519177825455	4.0519177825455	
2	C	4	0.893	standard	5	1	TRUE	5.08471401835373	5.08471401835373	
2	C	5	1.799	standard	10	1	TRUE	11.2169833737236	11.2169833737236	
2	C	6	3.0012	standard	20	1	TRUE	19.9963712458912	20	ULQ
2	D	1	2.8824	standard	20	1	TRUE	19.1045476555488	19.1045476555488	
2	D	2	1.609	standard	10	1	TRUE	9.88820092584673	9.88820092584673	
2	D	3	0.8457	standard	5	1	TRUE	4.78153850611998	4.78153850611998	
2	D	4	0.6823	standard	4	1	TRUE	3.75180425478156	3.75180425478156	
2	D	5	0.3812	standard	2	1	TRUE	1.94377111804939	1.94377111804939	
2	D	6	0.2067	standard	1	1	TRUE	0.973590434214389	1	LLQ
2	E	1	0.104	recombinant	Mo 10	1	TRUE	0.448126434216237	1	LLQ
2	E	2	0.101	recombinant	Mo 10	1	TRUE	0.433551592816176	1	LLQ
2	E	3	0.0553	recombinant	Mo 3	1	TRUE	0.219550616703416	1	LLQ
2	E	4	0.0629	recombinant	Mo 3	1	TRUE	0.25392743198963	1	LLQ
2	E	5	0.0571	recombinant	Mo 1	1	TRUE	0.227640155516786	1	LLQ
2	E	6	0.0466	recombinant	Mo 1	1	TRUE	0.1809502104996	1	LLQ
2	F	1	0.0662	recombinant	Hu 10	1	TRUE	0.269026852997583	1	LLQ
2	F	2	0.2097	recombinant	Hu 10	1	TRUE	0.989567561598997	1	LLQ
2	F	3	0.054	recombinant	Hu 3	1	TRUE	0.21372930193359	1	LLQ
2	F	4	0.0525	recombinant	Hu 3	1	TRUE	0.207034965121562	1	LLQ
2	F	5	0.0517	recombinant	Hu 1	1	TRUE	0.20347473296057	1	LLQ
2	F	6	0.0518	recombinant	Hu 1	1	TRUE	0.203919373790761	1	LLQ
2	G	1	0.4954	sample	v1238.5	100	TRUE	261.336558360795	261.336558360795	
2	G	2	0.4262	sample	v1238.5	100	TRUE	220.489272425726	220.489272425726	
2	G	3	0.4923	sample	v1238.5	100	TRUE	259.489994427301	259.489994427301	
2	G	4	0.3573	sample	v1224.7	100	TRUE	180.667551853846	180.667551853846	
2	G	5	0.4372	sample	v1224.7	100	TRUE	226.928328450638	226.928328450638	
2	G	6	0.2583	sample	v1224.7	100	TRUE	125.229318815751	125.229318815751	
2	H	1	0.3118	sample	v1209.1	100	TRUE	154.901254258874	154.901254258874	
2	H	2	0.7319	sample	v1209.1	100	TRUE	406.131899511905	406.131899511905	
2	H	3	0.3251	sample	v1209.1	100	TRUE	162.385532691967	162.385532691967	
2	H	4	0.4313	sample	v1234.1	100	TRUE	223.472007724425	223.472007724425	
2	H	5	0.5452	sample	v1234.1	100	TRUE	291.200735031363	291.200735031363	
2	H	6	0.5257	sample	v1234.1	100	TRUE	279.462909963915	279.462909963915	
