plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
35	A	1	2.6506	standard	20	1	TRUE	21.0753076299156	20	ULQ
35	A	2	1.2612	standard	10	1	TRUE	9.27961613331365	9.27961613331365	
35	A	3	0.7482	standard	5	1	TRUE	5.21294876170629	5.21294876170629	
35	A	4	0.5231	standard	4	1	TRUE	3.51090618816862	3.51090618816862	
35	A	5	0.3623	standard	2	1	TRUE	2.34015798942761	2.34015798942761	
35	A	6	0.1801	standard	1	1	TRUE	1.08141292961016	1.08141292961016	
35	A	7	2.6324	standard	20	1	TRUE	20.9155426105493	20	ULQ
35	A	8	1.3352	standard	10	1	TRUE	9.882759063775	9.882759063775	
35	A	9	0.7215	standard	5	1	TRUE	5.00788217625938	5.00788217625938	
35	A	10	0.5359	standard	4	1	TRUE	3.60590793992246	3.60590793992246	
35	A	11	0.307	standard	2	1	TRUE	1.94896419700079	1.94896419700079	
35	A	12	0.1634	standard	1	1	TRUE	0.971217905100729	1	LLQ
35	B	1	1.2081	sample	control-1	12	TRUE	106.188965296287	106.188965296287	
35	B	2	1.1558	sample	control-1	12	TRUE	101.123503245786	101.123503245786	
35	B	3	1.436	sample	control-2	12	TRUE	128.519278728978	128.519278728978	
35	B	4	1.2701	sample	control-2	12	TRUE	112.223581208166	112.223581208166	
35	B	5	0.7238	sample	Tx1x-1	12	TRUE	60.3061958721818	60.3061958721818	
35	B	6	0.6432	sample	Tx1x-1	12	TRUE	52.9340597839912	52.9340597839912	
35	B	7	0.6356	sample	Tx1x-2	12	TRUE	52.2437080517904	52.2437080517904	
35	B	8	0.586	sample	Tx1x-2	12	TRUE	47.7598458623717	47.7598458623717	
35	B	9	0.6891	sample	Tx1x-3	12	TRUE	57.1212282482083	57.1212282482083	
35	B	10	0.5946	sample	Tx1x-3	12	TRUE	48.5345423569106	48.5345423569106	
35	B	11	0.8356	sample	Tx1x-4	12	TRUE	70.6733806037856	70.6733806037856	
35	B	12	0.8032	sample	Tx1x-4	12	TRUE	67.6530912794252	67.6530912794252	
35	C	1	1.4276	sample	control-3	12	TRUE	127.689242865791	127.689242865791	
35	C	2	1.3603	sample	control-3	12	TRUE	121.057712926469	121.057712926469	
35	C	3	1.2536	sample	control-4	12	TRUE	110.614525998745	110.614525998745	
35	C	4	1.2229	sample	control-4	12	TRUE	107.626609916382	107.626609916382	
35	C	5	0.4734	sample	Tx2x-1	12	TRUE	37.7325765499617	37.7325765499617	
35	C	6	0.4402	sample	Tx2x-1	12	TRUE	34.8209535002611	34.8209535002611	
35	C	7	0.4716	sample	Tx2x-2	12	TRUE	37.5741561829602	37.5741561829602	
35	C	8	0.4065	sample	Tx2x-2	12	TRUE	31.88886988461	31.88886988461	
35	C	9	0.3973	sample	Tx2x-3	12	TRUE	31.0927361675036	31.0927361675036	
35	C	10	0.3809	sample	Tx2x-3	12	TRUE	29.6783368932254	29.6783368932254	
35	C	11	0.4622	sample	Tx2x-4	12	TRUE	36.747880464189	36.747880464189	
35	C	12	0.4396	sample	Tx2x-4	12	TRUE	34.7685394671897	34.7685394671897	
35	D	1	0.7761	sample	small10uL-1	12	TRUE	65.1365951806199	65.1365951806199	
35	D	2	0.059			1	TRUE	0.315296076329024	1	LLQ
35	D	3	1.9166	sample	large80uL-1	12	TRUE	176.78196160619	176.78196160619	
35	D	4	1.7698	sample	large80uL-1	12	TRUE	161.888781348217	161.888781348217	
35	D	5	0.3906	sample	Tx3x-1	12	TRUE	30.5141510005194	30.5141510005194	
35	D	6	0.3465	sample	Tx3x-1	12	TRUE	26.7324713380291	26.7324713380291	
35	D	7	0.3524	sample	Tx3x-2	12	TRUE	27.2356341142215	27.2356341142215	
35	D	8	0.3141	sample	Tx3x-2	12	TRUE	23.9856544401827	23.9856544401827	
35	D	9	0.3393	sample	Tx3x-3	12	TRUE	26.1196546283296	26.1196546283296	
35	D	10	0.3653	sample	Tx3x-3	12	TRUE	28.3388190221844	28.3388190221844	
35	D	11	0.2825	sample	Tx3x-4	12	TRUE	21.3350332550589	21.3350332550589	
35	D	12	0.2557	sample	Tx3x-4	12	TRUE	19.1110802188241	19.1110802188241	
35	E	1	0.4902	sample	small10uL-2	12	TRUE	39.2141722975755	39.2141722975755	
35	E	2	0.0495			1	TRUE	0.259722516801029	1	LLQ
35	E	3	1.8175	sample	large80uL-2	12	TRUE	166.714405074991	166.714405074991	
35	E	4	1.8019	sample	large80uL-2	12	TRUE	165.134740940218	165.134740940218	
35	E	5	0.7472	sample	small10uL-3	12	TRUE	62.463052914386	62.463052914386	
35	E	6	0.0521			1	TRUE	0.274829774163271	1	LLQ
35	E	7	1.9593	sample	large80uL-3	12	TRUE	181.136805069892	181.136805069892	
35	E	8	1.84	sample	large80uL-3	12	TRUE	168.995258888168	168.995258888168	
35	E	9	1.0686	sample	small10uL-4	12	TRUE	92.7314500374175	92.7314500374175	
35	E	10	0.0558			1	TRUE	0.296463877046312	1	LLQ
35	E	11	1.9072	sample	large80uL-4	12	TRUE	175.824636265127	175.824636265127	
35	E	12	1.8401	sample	large80uL-4	12	TRUE	169.005402545236	169.005402545236	
35	F	1	0.6171	sample	tip5x-1	12	TRUE	50.5668661213128	50.5668661213128	
35	F	2	0.5771	sample	tip5x-1	12	TRUE	46.9593744417746	46.9593744417746	
35	F	3	0.6318	sample	tip5x-2	12	TRUE	51.8988546641886	51.8988546641886	
35	F	4	0.6158	sample	tip5x-2	12	TRUE	50.4492294651884	50.4492294651884	
35	F	5	0.6395	sample	tip5x-3	12	TRUE	52.5978604618738	52.5978604618738	
35	F	6	0.621	sample	tip5x-3	12	TRUE	50.9199311831726	50.9199311831726	
35	F	7	0.6242	sample	tip5x-4	12	TRUE	51.2097986448386	51.2097986448386	
35	F	8	0.5931	sample	tip5x-4	12	TRUE	48.3993361372928	48.3993361372928	
35	F	9	1.68	sample	RT24h-1	12	TRUE	152.841137057274	152.841137057274	
35	F	10	1.7438	sample	RT24h-1	12	TRUE	159.264153030181	159.264153030181	
35	F	11	1.7553	sample	RT24h-2	12	TRUE	160.424545908732	160.424545908732	
35	F	12	1.5247	sample	RT24h-2	12	TRUE	137.314514272952	137.314514272952	
35	G	1	1.5912	sample	RT24h-3	12	TRUE	143.943782843499	143.943782843499	
35	G	2	1.5841	sample	RT24h-3	12	TRUE	143.234594169307	143.234594169307	
35	G	3	1.4476	sample	RT24h-4	12	TRUE	129.666351983592	129.666351983592	
35	G	4	1.3649	sample	RT24h-4	12	TRUE	121.509911120246	121.509911120246	
35	G	5	1.449	sample	FT3x-1	12	TRUE	129.804856936964	129.804856936964	
35	G	6	1.3731	sample	FT3x-1	12	TRUE	122.316398017907	122.316398017907	
35	G	7	1.3139	sample	FT3x-2	12	TRUE	116.50542009745	116.50542009745	
35	G	8	1.2299	sample	FT3x-2	12	TRUE	108.307211479495	108.307211479495	
35	G	9	1.3668	sample	FT3x-3	12	TRUE	121.696735113262	121.696735113262	
35	G	10	1.291	sample	FT3x-3	12	TRUE	114.26485041426	114.26485041426	
35	G	11	1.3038	sample	FT3x-4	12	TRUE	115.516714317487	115.516714317487	
35	G	12	1.3092	sample	FT3x-4	12	TRUE	116.045230184652	116.045230184652	
35	H	1	1.4399	sample	control-5	12	TRUE	128.904825087366	128.904825087366	
35	H	2	1.3383	sample	control-5	12	TRUE	118.897242125333	118.897242125333	
35	H	3	1.2532	sample	control-6	12	TRUE	110.575545933422	110.575545933422	
35	H	4	1.1771	sample	control-6	12	TRUE	103.183663756235	103.183663756235	
35	H	5	1.1146	sample	control-7	12	TRUE	97.149891487936	97.149891487936	
35	H	6	1.0652	sample	control-7	12	TRUE	92.4056469441918	92.4056469441918	
35	H	7	1.0797	sample	v1205.6+C-IPC	50	TRUE	390.816055866353	390.816055866353	
35	H	8	0.976	sample	v1205.6+C-IPC	50	TRUE	349.574455694876	349.574455694876	
35	H	9	1.255	control	poscon hi	1	TRUE	9.22924720444973	9.22924720444973	
