plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
22	A	1	2.8636	standard	20	1	TRUE	19.239294879528	20	ULQ
22	A	2	1.9221	standard	10	1	TRUE	12.2352982315887	12.2352982315887	
22	A	3	0.9973	standard	5	1	TRUE	5.80884074584469	5.80884074584469	
22	A	4	0.8445	standard	4	1	TRUE	4.80934284722775	4.80934284722775	
22	A	5	0.4576	standard	2	1	TRUE	2.39854102501834	2.39854102501834	
22	A	6	0.3057	standard	1	1	TRUE	1.51719104761169	1.51719104761169	
22	A	7	2.2153	control	poscon hi	1	TRUE	14.3753306756115	14.3753306756115	
22	A	8	0.8514	control	poscon lo	1	TRUE	4.85398177851371	4.85398177851371	
22	A	9	0.114	control	blocking	1	FALSE	0.495058596168614	1	LLQ
22	A	10	0.1174	control	negcon	1	TRUE	0.511855845108722	1	LLQ
22	A	11	1.576	sample	v1205.6+CHAPS	50	TRUE	488.306895993049	488.306895993049	
22	A	12	1.8032	sample	v1205.6+CHAPS	50	TRUE	568.981666395362	568.981666395362	
22	B	1	1.5305	sample	v1205.6+CHAPS	50	TRUE	472.332280400485	472.332280400485	
22	B	2	1.6794	sample	v1205.6+CHAPS	50	TRUE	524.839900645151	524.839900645151	
22	B	3	1.5797	sample	v1205.6+CHAPS	50	TRUE	489.608702360726	489.608702360726	
22	B	4	1.5811	sample	v1205.6+CHAPS	50	TRUE	490.101385445608	490.101385445608	
22	B	5	1.5121	sample	v1205.6+CHAPS	50	TRUE	465.890344566881	465.890344566881	
22	B	6	1.7206	sample	v1205.6+CHAPS	50	TRUE	539.482713277131	539.482713277131	
22	B	7	1.4483	sample	v1205.6+CHAPS	50	TRUE	443.63648107293	443.63648107293	
22	B	8	1.6121	sample	v1205.6+CHAPS	50	TRUE	501.025848498955	501.025848498955	
22	B	9	1.4666	sample	v1205.6+CHAPS	50	TRUE	450.006325200902	450.006325200902	
22	B	10	1.684	sample	v1205.6+CHAPS	50	TRUE	526.472388790008	526.472388790008	
22	B	11	1.6498	sample	v1205.6+CHAPS	50	TRUE	514.349734067007	514.349734067007	
22	B	12	1.7778	sample	v1205.6+CHAPS	50	TRUE	559.890676300894	559.890676300894	
22	C	1	1.525	sample	v1205.6+CHAPS	50	TRUE	470.405597318435	470.405597318435	
22	C	2	1.6551	sample	v1205.6+CHAPS	50	TRUE	516.226181874606	516.226181874606	
22	C	3	1.5523	sample	v1205.6+CHAPS	50	TRUE	479.978145851032	479.978145851032	
22	C	4	1.62	sample	v1205.6+CHAPS	50	TRUE	503.814396561038	503.814396561038	
22	C	5	1.4587	sample	v1205.6+CHAPS	50	TRUE	447.25517393865	447.25517393865	
22	C	6	1.5931	sample	v1205.6+CHAPS	50	TRUE	494.326801345848	494.326801345848	
22	C	7	1.4695	sample	v1205.6+CHAPS	50	TRUE	451.016745556214	451.016745556214	
22	C	8	1.6807	sample	v1205.6+CHAPS	50	TRUE	525.301194701543	525.301194701543	
22	C	9	1.5039	sample	v1205.6+CHAPS	50	TRUE	463.022890841204	463.022890841204	
22	C	10	1.624	sample	v1205.6+CHAPS	50	TRUE	505.227022371086	505.227022371086	
22	C	11	1.4212	sample	v1205.6+CHAPS	50	TRUE	434.223575987024	434.223575987024	
22	C	12	1.7715	sample	v1205.6+CHAPS	50	TRUE	557.638534901747	557.638534901747	
22	D	1	1.5035	sample	v1205.6+CHAPS	50	TRUE	462.883069090322	462.883069090322	
22	D	2	1.6785	sample	v1205.6+CHAPS	50	TRUE	524.520571535367	524.520571535367	
22	D	3	1.5623	sample	v1205.6+CHAPS	50	TRUE	483.490302253548	483.490302253548	
22	D	4	1.5958	sample	v1205.6+CHAPS	50	TRUE	495.278115019771	495.278115019771	
22	D	5	1.4562	sample	v1205.6+CHAPS	50	TRUE	446.384975996796	446.384975996796	
22	D	6	1.5523	sample	v1205.6+CHAPS	50	TRUE	479.978145851032	479.978145851032	
22	D	7	1.4837	sample	v1205.6+CHAPS	50	TRUE	455.968209966311	455.968209966311	
22	D	8	1.5732	sample	v1205.6+CHAPS	50	TRUE	487.322020160707	487.322020160707	
22	D	9	1.3948	sample	v1205.6+CHAPS	50	TRUE	425.077141373019	425.077141373019	
22	D	10	1.5106	sample	v1205.6+CHAPS	50	TRUE	465.365652682665	465.365652682665	
22	D	11	1.5015	sample	v1205.6+CHAPS	50	TRUE	462.184035894569	462.184035894569	
22	D	12	1.5896	sample	v1205.6+CHAPS	50	TRUE	493.0939418137	493.0939418137	
22	E	1	1.491	sample	v1205.6+CHAPS	50	TRUE	458.516182803813	458.516182803813	
22	E	2	1.5598	sample	v1205.6+CHAPS	50	TRUE	482.611977058796	482.611977058796	
