plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
20	A	1	0.5664	control	poscon lo	1	TRUE	3.21434871435529	3.21434871435529	
20	A	2	0.0858	control	negcon	1	FALSE	0.36994623225322	1	LLQ
20	A	3	1.4371	sample	165.2-control-1	25	TRUE	233.486597496732	233.486597496732	
20	A	4	1.3975	sample	165.2-control-1	25	TRUE	226.131053998433	226.131053998433	
20	A	5	1.3107	sample	165.2-control-3	25	TRUE	210.115284051483	210.115284051483	
20	A	6	1.3641	sample	165.2-control-3	25	TRUE	219.950648379276	219.950648379276	
20	B	1	1.9712	control	poscon hi	1	TRUE	13.4135856681707	13.4135856681707	
20	B	2	0.0655	control	blocking-chaps	1	FALSE	0.271534206400538	1	LLQ
20	B	3	1.0803	sample	165.2-1%-WB-1	25	TRUE	168.374534959946	168.374534959946	
20	B	4	1.0653	sample	165.2-1%-WB-1	25	TRUE	165.699029203621	165.699029203621	
20	B	5	1.1904	sample	165.2-0.01%-WB-2	25	TRUE	188.174478565981	188.174478565981	
20	B	6	1.2262	sample	165.2-0.01%-WB-2	25	TRUE	194.671524542775	194.671524542775	
20	C	1	0.2226	standard	1	1	TRUE	1.10268128515893	1.10268128515893	
20	C	2	0.2072	standard	1	1	TRUE	1.01573884300516	1	LLQ
20	C	3	1.2423	sample	165.2-0.1%-WB-1	25	TRUE	197.602443433701	197.602443433701	
20	C	4	1.2061	sample	165.2-0.1%-WB-1	25	TRUE	191.020289908828	191.020289908828	
20	C	5	1.0996	sample	165.2-0.1%-WB-2	25	TRUE	171.824974058293	171.824974058293	
20	C	6	1.0887	sample	165.2-0.1%-WB-2	25	TRUE	169.875186971483	169.875186971483	
20	D	1	0.3803	standard	2	1	TRUE	2.03662964584069	2.03662964584069	
20	D	2	0.3485	standard	2	1	TRUE	1.84275586512339	1.84275586512339	
20	D	3	1.1908	sample	165.2-0.01%-WB-1	25	TRUE	188.246915807879	188.246915807879	
20	D	4	1.2104	sample	165.2-0.01%-WB-1	25	TRUE	191.800660151257	191.800660151257	
20	D	5	0.8664	sample	165.2-1%-WB-2	25	TRUE	130.767742369091	130.767742369091	
20	D	6	0.9285	sample	165.2-1%-WB-2	25	TRUE	141.560007289989	141.560007289989	
20	E	1	0.7263	standard	4	1	TRUE	4.27372753540377	4.27372753540377	
20	E	2	0.609	standard	4	1	TRUE	3.49278441977636	3.49278441977636	
20	E	3	1.1114	sample	165.2-50uM-EDTA-1	25	TRUE	173.938926028067	173.938926028067	
20	E	4	1.1209	sample	165.2-50uM-EDTA-1	25	TRUE	175.64321390296	175.64321390296	
20	E	5	0.9605	sample	165.2-500nM-EDTA-2	25	TRUE	147.162866725086	147.162866725086	
20	E	6	1.0025	sample	165.2-500nM-EDTA-2	25	TRUE	154.557845037142	154.557845037142	
20	F	1	0.8704	standard	5	1	TRUE	5.2583836594446	5.2583836594446	
20	F	2	0.7727	standard	5	1	TRUE	4.58793141342758	4.58793141342758	
20	F	3	1.1466	sample	165.2-5uM-EDTA-1	25	TRUE	180.26426341571	180.26426341571	
20	F	4	1.1202	sample	165.2-5uM-EDTA-1	25	TRUE	175.517562803945	175.517562803945	
20	F	5	0.9539	sample	165.2-5uM-EDTA-2	25	TRUE	146.005021253566	146.005021253566	
20	F	6	1.0332	sample	165.2-5uM-EDTA-2	25	TRUE	159.991939677956	159.991939677956	
20	G	1	1.6913	standard	10	1	TRUE	11.2551853888377	11.2551853888377	
20	G	2	1.457	standard	10	1	TRUE	9.4877660070711	9.4877660070711	
20	G	3	1.0535	sample	165.2-500nM-EDTA-1	25	TRUE	163.598144906423	163.598144906423	
20	G	4	0.9363	sample	165.2-500nM-EDTA-1	25	TRUE	142.923150869254	142.923150869254	
20	G	5	0.9391	sample	165.2-50uM-EDTA-2	25	TRUE	143.412888553145	143.412888553145	
20	G	6	0.9441	sample	165.2-50uM-EDTA-2	25	TRUE	144.287948601684	144.287948601684	
20	H	1	2.9666	standard	20	1	TRUE	21.424803849175	20	ULQ
20	H	2	2.6073	standard	20	1	TRUE	18.4793535652707	18.4793535652707	
20	H	3	0.9862	sample	165.2-control-2	25	TRUE	151.682426391105	151.682426391105	
20	H	4	0.9277	sample	165.2-control-2	25	TRUE	141.42029168941	141.42029168941	
20	H	5	0.8332	sample	165.2-control-4	25	TRUE	125.043510176739	125.043510176739	
20	H	6	0.874	sample	165.2-control-4	25	TRUE	132.08265161245	132.08265161245	
