plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
11	A	1	0.05	standard	1	1	TRUE	0.830226960616476	1	LLQ
11	A	2	0.132	standard	2	1	TRUE	1.98235297086447	1.98235297086447	
11	A	3	0.302	standard	4	1	TRUE	4.16319276699398	4.16319276699398	
11	A	4	0.388	standard	5	1	TRUE	5.21185264147172	5.21185264147172	
11	A	5	0.835	standard	10	1	TRUE	10.3611802092185	10.3611802092185	
11	A	6	1.515	standard	20	1	TRUE	17.6753160942542	17.6753160942542	
11	A	7	0.068	standard	1	1	TRUE	1.09375387705838	1.09375387705838	
11	A	8	0.131	standard	2	1	TRUE	1.96888362071492	1.96888362071492	
11	A	9	0.326	standard	4	1	TRUE	4.45862711831485	4.45862711831485	
11	A	10	0.397	standard	5	1	TRUE	5.32010934922519	5.32010934922519	
11	A	11	0.834	standard	10	1	TRUE	10.3500547328792	10.3500547328792	
11	A	12	1.595	standard	20	1	TRUE	18.5098577242758	20	ULQ
11	B	1	0.802	sample	14-286	10	TRUE	99.9330054725923	99.9330054725923	
11	B	2	0.788	sample	14-286	10	TRUE	98.3676026755601	98.3676026755601	
11	B	3	0.11	sample	14-286	50	TRUE	84.1708968238754	84.1708968238754	
11	B	4	0.111	sample	14-286	50	TRUE	84.8565975466808	84.8565975466808	
11	B	5	3.596	sample	14-300	10	TRUE	383.648994307515	200	ULQ
11	B	6	3.278	sample	14-300	10	TRUE	353.088516285565	200	ULQ
11	B	7	0.74	sample	14-300	50	TRUE	464.891411984379	464.891411984379	
11	B	8	0.668	sample	14-300	50	TRUE	424.126758842519	424.126758842519	
11	B	9	1.608	sample	15-184	10	TRUE	186.450562911027	200	ULQ
11	B	10	1.49	sample	15-184	10	TRUE	174.135964309456	174.135964309456	
11	B	11	0.081	sample	15-184	50	TRUE	63.9742369160746	63.9742369160746	
11	B	12	0.53	sample	15-184	50	TRUE	344.661697439764	344.661697439764	
11	C	1	1.609	sample	15-302	10	TRUE	186.554514858874	200	ULQ
11	C	2	1.531	sample	15-302	10	TRUE	178.425818620149	178.425818620149	
11	C	3	0.294	sample	15-302	50	TRUE	203.209137769915	203.209137769915	
11	C	4	0.271	sample	15-302	50	TRUE	188.897173041721	188.897173041721	
11	C	5	1.039	sample	15-307	10	TRUE	126.042438149439	126.042438149439	
11	C	6	0.917	sample	15-307	10	TRUE	112.689377000276	112.689377000276	
11	C	7	0.329	sample	15-307	50	TRUE	224.769745960715	224.769745960715	
11	C	8	0.095	sample	15-307	50	TRUE	73.8040463550466	73.8040463550466	
11	C	9	1.215	sample	15-328	10	TRUE	145.026112957941	145.026112957941	
11	C	10	1.176	sample	15-328	10	TRUE	140.845570165997	140.845570165997	
11	C	11	0.198	sample	15-328	50	TRUE	142.568501263868	142.568501263868	
11	C	12	0.182	sample	15-328	50	TRUE	132.19524419908	132.19524419908	
11	D	1	0.701	sample	15-385	10	TRUE	88.572842043896	88.572842043896	
11	D	2	0.723	sample	15-385	10	TRUE	91.0609920357142	91.0609920357142	
11	D	3	0.124	sample	15-385	50	TRUE	93.7147511521523	93.7147511521523	
11	D	4	0.106	sample	15-385	50	TRUE	81.4215753891874	81.4215753891874	
11	D	5	0.207	sample	15-406	10	TRUE	29.6729957759829	29.6729957759829	
11	D	6	0.171	sample	15-406	10	TRUE	25.0018300222349	25.0018300222349	
11	D	7	0.032	sample	15-406	50	TRUE	27.8227286888441	50	LLQ
11	D	8	0.016	sample	15-406	50	TRUE	14.945647639268	50	LLQ
11	D	9	1.253	sample	15-422	10	TRUE	149.086124010217	149.086124010217	
11	D	10	1.158	sample	15-422	10	TRUE	138.911273832699	138.911273832699	
11	D	11	0.186	sample	15-422	50	TRUE	134.797100359502	134.797100359502	
11	D	12	0.163	sample	15-422	50	TRUE	119.752937626024	119.752937626024	
11	E	1	1.727	sample	15-446	10	TRUE	198.77512467585	200	ULQ
11	E	2	1.493	sample	15-446	10	TRUE	174.450266352514	174.450266352514	
11	E	3	0.312	sample	15-446	50	TRUE	214.328753702113	214.328753702113	
11	E	4	0.268	sample	15-446	50	TRUE	187.021332057813	187.021332057813	
11	E	5	0.629	sample	16-001	10	TRUE	80.3716470594388	80.3716470594388	
11	E	6	0.548	sample	16-001	10	TRUE	71.0275820156746	71.0275820156746	
11	E	7	0.102	sample	16-001	50	TRUE	78.6614963609416	78.6614963609416	
11	E	8	0.107	sample	16-001	50	TRUE	82.1098968573485	82.1098968573485	
11	E	9	0.74	sample	16-097	10	TRUE	92.9782823968758	92.9782823968758	
11	E	10	0.683	sample	16-097	10	TRUE	86.531075755604	86.531075755604	
11	E	11	0.115	sample	16-097	50	TRUE	87.5930743388032	87.5930743388032	
11	E	12	0.122	sample	16-097	50	TRUE	92.3584704303168	92.3584704303168	
11	F	1	1.58	sample	16-226	10	TRUE	183.537175846927	200	ULQ
11	F	2	1.402	sample	16-226	10	TRUE	164.88667556382	164.88667556382	
11	F	3	0.218	sample	16-226	50	TRUE	155.414342955841	155.414342955841	
11	F	4	0.204	sample	16-226	50	TRUE	146.43577343271	146.43577343271	
11	F	5	1.19	sample	16-314	10	TRUE	142.347904100733	142.347904100733	
11	F	6	1.031	sample	16-314	10	TRUE	125.172008607015	125.172008607015	
11	F	7	0.199	sample	16-314	50	TRUE	143.213879132602	143.213879132602	
11	F	8	0.165	sample	16-314	50	TRUE	121.069444105936	121.069444105936	
