plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
36	A	1	2.6586	standard	20	1	TRUE	19.4045631722646	19.4045631722646	
36	A	2	1.5362	standard	10	1	TRUE	10.6635402910384	10.6635402910384	
36	A	3	0.8116	standard	5	1	TRUE	5.31421163930641	5.31421163930641	
36	A	4	0.6195	standard	4	1	TRUE	3.9573493804488	3.9573493804488	
36	A	5	0.3547	standard	2	1	TRUE	2.15309568034581	2.15309568034581	
36	A	6	0.2043	standard	1	1	TRUE	1.17908827036965	1.17908827036965	
36	A	7	2.7158	standard	20	1	TRUE	19.8607025708991	20	ULQ
36	A	8	1.499	standard	10	1	TRUE	10.3820018362431	10.3820018362431	
36	A	9	0.7047	standard	5	1	TRUE	4.55499918543631	4.55499918543631	
36	A	10	0.6023	standard	4	1	TRUE	3.83757582862465	3.83757582862465	
36	A	11	0.2721	standard	2	1	TRUE	1.61211252114191	1.61211252114191	
36	A	12	0.1752	standard	1	1	TRUE	0.997023664159554	1	LLQ
36	B	1	2.9084	sample	control-1	12	TRUE	256.835523232694	240	ULQ
36	B	2	2.9182	sample	control-1	12	TRUE	257.780280088969	240	ULQ
36	B	3	2.8806	sample	control-2	12	TRUE	254.157086653709	240	ULQ
36	B	4	2.8309	sample	control-2	12	TRUE	249.374564121165	240	ULQ
36	B	5	2.7871	sample	Tx1x-1	12	TRUE	245.166146015032	240	ULQ
36	B	6	2.7903	sample	Tx1x-1	12	TRUE	245.473406614318	240	ULQ
36	B	7	2.8138	sample	Tx1x-2	12	TRUE	247.730837406003	240	ULQ
36	B	8	2.8447	sample	Tx1x-2	12	TRUE	250.701743308055	240	ULQ
36	B	9	2.7153	sample	Tx1x-3	12	TRUE	238.280538014633	240	ULQ
36	B	10	2.8497	sample	Tx1x-3	12	TRUE	251.182750900296	240	ULQ
36	B	11	2.8427	sample	Tx1x-4	12	TRUE	250.509361924242	240	ULQ
36	B	12	3.0306	sample	Tx1x-4	12	TRUE	268.636609357286	240	ULQ
36	C	1	2.64	sample	control-3	12	TRUE	231.077166965903	231.077166965903	
36	C	2	2.706	sample	control-3	12	TRUE	237.389878505086	240	ULQ
36	C	3	2.8057	sample	control-4	12	TRUE	246.952548658743	240	ULQ
36	C	4	2.8956	sample	control-4	12	TRUE	255.601993874812	240	ULQ
36	C	5	2.617	sample	Tx2x-1	12	TRUE	228.880655479795	228.880655479795	
36	C	6	2.5575	sample	Tx2x-1	12	TRUE	223.20660337831	223.20660337831	
36	C	7	2.6183	sample	Tx2x-2	12	TRUE	229.004759179312	229.004759179312	
36	C	8	2.5272	sample	Tx2x-2	12	TRUE	220.321749380079	220.321749380079	
36	C	9	2.4114	sample	Tx2x-3	12	TRUE	209.32591797979	209.32591797979	
36	C	10	2.6802	sample	Tx2x-3	12	TRUE	234.920485515151	234.920485515151	
36	C	11	2.4141	sample	Tx2x-4	12	TRUE	209.581756475624	209.581756475624	
36	C	12	2.4427	sample	Tx2x-4	12	TRUE	212.293351916338	212.293351916338	
36	D	1	2.1535	sample	small10uL-1	12	TRUE	185.013511821748	185.013511821748	
36	D	2	0.0583			1	TRUE	0.299993840922853	1	LLQ
36	D	3	2.5486	sample	large80uL-1	12	TRUE	222.35891092392	222.35891092392	
36	D	4	2.5542	sample	large80uL-1	12	TRUE	222.892258906511	222.892258906511	
36	D	5	2.444	sample	Tx3x-1	12	TRUE	212.416675554385	212.416675554385	
36	D	6	2.3619	sample	Tx3x-1	12	TRUE	204.64021834662	204.64021834662	
36	D	7	2.5431	sample	Tx3x-2	12	TRUE	221.835191382969	221.835191382969	
36	D	8	2.4638	sample	Tx3x-2	12	TRUE	214.295729690653	214.295729690653	
36	D	9	2.3588	sample	Tx3x-3	12	TRUE	204.347067449239	204.347067449239	
36	D	10	2.391	sample	Tx3x-3	12	TRUE	207.393765075972	207.393765075972	
36	D	11	2.3222	sample	Tx3x-4	12	TRUE	200.8886721517	200.8886721517	
36	D	12	2.3637	sample	Tx3x-4	12	TRUE	204.810451157217	204.810451157217	
36	E	1	2.1148	sample	small10uL-2	12	TRUE	181.387439314837	181.387439314837	
36	E	2	0.1858			1	TRUE	1.06304473335395	1	LLQ
36	E	3	2.6503	sample	large80uL-2	12	TRUE	232.061390847794	232.061390847794	
36	E	4	2.6129	sample	large80uL-2	12	TRUE	228.48928846729	228.48928846729	
36	E	5	2.1482	sample	small10uL-3	12	TRUE	184.51656303026	184.51656303026	
36	E	6	0.06			1	TRUE	0.309554609979936	1	LLQ
36	E	7	2.6327	sample	large80uL-3	12	TRUE	230.379822892146	230.379822892146	
36	E	8	2.6149	sample	large80uL-3	12	TRUE	228.680192190406	228.680192190406	
36	E	9	2.2589	sample	small10uL-4	12	TRUE	194.919155506442	194.919155506442	
36	E	10	0.0456			1	FALSE	0.229427035180043	1	LLQ
36	E	11	2.5666	sample	large80uL-4	12	TRUE	224.073624243875	224.073624243875	
36	E	12	2.5232	sample	large80uL-4	12	TRUE	219.941146190113	219.941146190113	
36	F	1	2.1894	sample	tip5x-1	12	TRUE	188.382570880731	188.382570880731	
36	F	2	2.1101	sample	tip5x-1	12	TRUE	180.947474734818	180.947474734818	
36	F	3	1.9783	sample	tip5x-2	12	TRUE	168.646943639959	168.646943639959	
36	F	4	2.0983	sample	tip5x-2	12	TRUE	179.843278361141	179.843278361141	
36	F	5	1.9466	sample	tip5x-3	12	TRUE	165.699458301911	165.699458301911	
36	F	6	1.9932	sample	tip5x-3	12	TRUE	170.033852826107	170.033852826107	
36	F	7	1.9486	sample	tip5x-4	12	TRUE	165.885290478875	165.885290478875	
36	F	8	2.083	sample	tip5x-4	12	TRUE	178.412412342552	178.412412342552	
36	F	9	2.399	sample	RT24h-1	12	TRUE	208.151293021577	208.151293021577	
36	F	10	2.4239	sample	RT24h-1	12	TRUE	210.510575266118	210.510575266118	
36	F	11	2.3412	sample	RT24h-2	12	TRUE	202.683396332309	202.683396332309	
36	F	12	2.5483	sample	RT24h-2	12	TRUE	222.330341734673	222.330341734673	
36	G	1	2.4102	sample	RT24h-3	12	TRUE	209.212220393548	209.212220393548	
36	G	2	2.3913	sample	RT24h-3	12	TRUE	207.422168193335	207.422168193335	
36	G	3	2.3288	sample	RT24h-4	12	TRUE	201.511950909032	201.511950909032	
36	G	4	2.2732	sample	RT24h-4	12	TRUE	196.266396299838	196.266396299838	
36	G	5	2.3973	sample	FT3x-1	12	TRUE	207.990298965068	207.990298965068	
36	G	6	2.348	sample	FT3x-1	12	TRUE	203.32604316236	203.32604316236	
36	G	7	2.3742	sample	FT3x-2	12	TRUE	205.803712055521	205.803712055521	
36	G	8	2.418	sample	FT3x-2	12	TRUE	209.95134718984	209.95134718984	
36	G	9	2.5569	sample	FT3x-3	12	TRUE	223.149447075897	223.149447075897	
36	G	10	2.4242	sample	FT3x-3	12	TRUE	210.539013922515	210.539013922515	
36	G	11	2.5409	sample	FT3x-4	12	TRUE	221.625732572892	221.625732572892	
36	G	12	2.5404	sample	FT3x-4	12	TRUE	221.578130611732	221.578130611732	
36	H	1	2.2552	sample	control-5	12	TRUE	194.570695599517	194.570695599517	
36	H	2	2.3966	sample	control-5	12	TRUE	207.924010330719	207.924010330719	
36	H	3	2.1558	sample	control-6	12	TRUE	185.229203684976	185.229203684976	
36	H	4	2.4607	sample	control-6	12	TRUE	214.001442818472	214.001442818472	
36	H	5	2.2993	sample	control-7	12	TRUE	198.727343202609	198.727343202609	
36	H	6	2.44	sample	control-7	12	TRUE	212.037237399474	212.037237399474	
36	H	7	1.0735	sample	v1205.6+C-IPC	50	TRUE	360.564682256729	360.564682256729	
36	H	8	1.0801	sample	v1205.6+C-IPC	50	TRUE	362.985004171646	362.985004171646	
36	H	9	1.306	control	poscon hi	1	TRUE	8.93192845226129	8.93192845226129	
36	H	10	0.2851	control	poscon lo	1	TRUE	1.69636277118613	1.69636277118613	
36	H	11	0.0527	control	blocking	1	FALSE	0.268683584029338	1	LLQ
36	H	12	0.0613	control	negcon	1	TRUE	0.316882569051516	1	LLQ
