plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
41	A	1	2.6012	standard	20	1	TRUE	21.1052296167816	20	ULQ
41	A	2	1.2511	standard	10	1	TRUE	9.98959728004523	9.98959728004523	
41	A	3	0.6025	standard	5	1	TRUE	4.73439620310593	4.73439620310593	
41	A	4	0.4974	standard	4	1	TRUE	3.89215787990845	3.89215787990845	
41	A	5	0.2578	standard	2	1	TRUE	1.98846487621952	1.98846487621952	
41	A	6	0.1554	standard	1	1	TRUE	1.1854208388084	1.1854208388084	
41	A	7	2.4341	standard	20	1	TRUE	19.7207474017881	19.7207474017881	
41	A	8	1.2449	standard	10	1	TRUE	9.93901122650074	9.93901122650074	
41	A	9	0.6385	standard	5	1	TRUE	5.02366090101755	5.02366090101755	
41	A	10	0.4926	standard	4	1	TRUE	3.85377950078949	3.85377950078949	
41	A	11	0.2669	standard	2	1	TRUE	2.06021936293364	2.06021936293364	
41	A	12	0.1179	standard	1	1	TRUE	0.893941681284396	1	LLQ
41	B	1	0.0983	sample	7APL	10	TRUE	7.42369251385013	10	LLQ
41	B	2	0.0855	sample	7APL	10	TRUE	6.43733250991143	10	LLQ
41	B	3	0.1646	sample	7ABC	10	TRUE	12.5718246058428	12.5718246058428	
41	B	4	0.1416	sample	7ABC	10	TRUE	10.7795457663316	10.7795457663316	
41	B	5	0.1939	sample	7ARB	10	TRUE	14.8629205759968	14.8629205759968	
41	B	6	0.1877	sample	7ARB	10	TRUE	14.3774408229051	14.3774408229051	
41	B	7	0.9831	sample	1965CB	100	TRUE	780.838559810843	780.838559810843	
41	B	8	0.9023	sample	1965CB	100	TRUE	715.317670508871	715.317670508871	
41	B	9	0.7628	sample	1965CD	100	TRUE	602.506270052084	602.506270052084	
41	B	10	0.6442	sample	1965CD	100	TRUE	506.949443517963	506.949443517963	
41	B	11	0.932	sample	v1205.6+C-IPC	50	TRUE	369.693556321873	369.693556321873	
41	B	12	0.8894	sample	v1205.6+C-IPC	50	TRUE	352.434318041016	352.434318041016	
41	C	1	0.3964	sample	2018CC	100	TRUE	308.645511085943	308.645511085943	
41	C	2	0.3512	sample	2018CC	100	TRUE	272.727886367228	272.727886367228	
41	C	3	2.1998	sample	2018CD	100	TRUE	1778.3027598398	1778.3027598398	
41	C	4	2.0969	sample	2018CD	100	TRUE	1693.34194027136	1693.34194027136	
41	C	5	1.1482	sample	2009IF	100	TRUE	915.076351576883	915.076351576883	
41	C	6	1.1598	sample	2009IF	100	TRUE	924.524624044455	924.524624044455	
41	C	7	0.499	sample	2009CB	100	TRUE	390.495247903259	390.495247903259	
41	C	8	0.4631	sample	2009CB	100	TRUE	361.809519842156	361.809519842156	
41	C	9	0.558	sample	2009TH	100	TRUE	437.735839366868	437.735839366868	
41	C	10	0.5114	sample	2009TH	100	TRUE	400.41408684688	400.41408684688	
41	C	11	1.9125	sample	2018IF	100	TRUE	1541.32088571085	1541.32088571085	
41	C	12	1.7341	sample	2018IF	100	TRUE	1394.55155517234	1394.55155517234	
41	D	1	0.708	sample	2009MT	100	TRUE	558.309739156811	558.309739156811	
41	D	2	0.6415	sample	2009MT	100	TRUE	504.778270199223	504.778270199223	
41	D	3	0.063	sample	1921+C	10	TRUE	4.7116865460865	10	LLQ
41	D	4	0.0693	sample	1921+C	10	TRUE	5.19368272066008	10	LLQ
41	D	5	1.3744	sample	1953+C	10	TRUE	109.967139322219	109.967139322219	
41	D	6	1.481	sample	1953+C	10	TRUE	118.690290248804	118.690290248804	
41	D	7	0.2946	sample	1953+C	50	TRUE	113.947981130999	113.947981130999	
41	D	8	0.3034	sample	1953+C	50	TRUE	117.427377939576	117.427377939576	
41	D	9	1.4647	sample	2408+C	50	TRUE	586.777669885663	586.777669885663	
41	D	10	1.4964	sample	2408+C	50	TRUE	599.758219671281	599.758219671281	
41	D	11	0.3518	sample	2408+C	200	TRUE	546.408066977336	546.408066977336	
41	D	12	0.3401	sample	2408+C	200	TRUE	527.844818324241	527.844818324241	
41	E	1	0.8484	sample	v1451.1	50	TRUE	335.840395251554	335.840395251554	
41	E	2	0.9147	sample	v1451.1	50	TRUE	362.682394018185	362.682394018185	
41	E	3	0.8457	sample	v1451.2	50	TRUE	334.748231787911	334.748231787911	
41	E	4	0.8612	sample	v1451.2	50	TRUE	341.019090751343	341.019090751343	
41	E	5	0.8555	sample	v1451.3	50	TRUE	338.712743256908	338.712743256908	
41	E	6	0.8885	sample	v1451.3	50	TRUE	352.069878478109	352.069878478109	
41	E	7	0.8909	sample	v1451.4	50	TRUE	353.041735253055	353.041735253055	
41	E	8	0.8805	sample	v1451.4	50	TRUE	348.830771879786	348.830771879786	
41	E	9	0.9509	sample	v1452.1	50	TRUE	377.356405997863	377.356405997863	
41	E	10	0.9552	sample	v1452.1	50	TRUE	379.100273797898	379.100273797898	
41	E	11	1.014	sample	v1452.2	50	TRUE	402.963587837155	402.963587837155	
41	E	12	1.0704	sample	v1452.2	50	TRUE	425.881414183659	425.881414183659	
41	F	1	0.895	sample	v1452.3	50	TRUE	354.702123114896	354.702123114896	
41	F	2	0.9217	sample	v1452.3	50	TRUE	365.518933834704	365.518933834704	
41	F	3	0.8011	sample	v1452.4	50	TRUE	316.718539177532	316.718539177532	
41	F	4	0.8052	sample	v1452.4	50	TRUE	318.375078153039	318.375078153039	
41	F	5	0.7672	sample	v1460.1	25	TRUE	151.514495408556	151.514495408556	
41	F	6	0.8318	sample	v1460.1	25	TRUE	164.563412987669	164.563412987669	
41	F	7	0.7479	sample	v1460.2	25	TRUE	147.620557406835	147.620557406835	
41	F	8	0.7513	sample	v1460.2	25	TRUE	148.306378064014	148.306378064014	
41	F	9	1.0362	sample	v1460.3	25	TRUE	205.990593514496	205.990593514496	
41	F	10	1.0403	sample	v1460.3	25	TRUE	206.823532521944	206.823532521944	
41	F	11	0.7702	sample	v1460.4	25	TRUE	152.119964764508	152.119964764508	
41	F	12	0.8327	sample	v1460.4	25	TRUE	164.74536999143	164.74536999143	
41	G	1	0.7246	sample	v1482.2	25	TRUE	142.922521815681	142.922521815681	
41	G	2	0.759	sample	v1482.2	25	TRUE	149.859810916152	149.859810916152	
41	G	3	0.7218	sample	v1482.3	25	TRUE	142.358171554478	142.358171554478	
41	G	4	0.7177	sample	v1482.3	25	TRUE	141.531888062283	141.531888062283	
41	G	5	0.6589	sample	v1482.4	25	TRUE	129.693437686268	129.693437686268	
41	G	6	0.6634	sample	v1482.4	25	TRUE	130.598649393518	130.598649393518	
41	G	7	0.7886	sample	v1482.5	25	TRUE	155.834632550479	155.834632550479	
41	G	8	0.754	sample	v1482.5	25	TRUE	148.851048779419	148.851048779419	
41	G	9	1.0881	sample	v1497.1	50	TRUE	433.079231231078	433.079231231078	
41	G	10	1.0137	sample	v1497.1	50	TRUE	402.841757778766	402.841757778766	
41	G	11	1.0503	sample	v1497.2	50	TRUE	417.710783987918	417.710783987918	
41	G	12	1.0516	sample	v1497.2	50	TRUE	418.239129851684	418.239129851684	
41	H	1	1.213	sample	v1497.3	50	TRUE	483.94128101747	483.94128101747	
