plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
16	A	1	0.5014	control	poscon lo	1	TRUE	3.02000010217211	3.02000010217211	
16	A	2	0.1266	control	blocking	1	TRUE	0.508646477986776	1	LLQ
16	A	3	0.7564	sample	1847+1%WB	10	TRUE	51.416588288264	51.416588288264	
16	A	4	0.916	sample	1847+1%WB	10	TRUE	65.8727303758391	65.8727303758391	
16	A	5	0.8244	sample	v1208.1-Tx3x-Tween-3	50	TRUE	287.380766282818	287.380766282818	
16	A	6	0.8538	sample	v1208.1-Tx3x-Tween-3	50	TRUE	300.713270442164	300.713270442164	
16	B	1	1.4994	control	poscon hi	1	TRUE	12.4648356314773	12.4648356314773	
16	B	2	0.1159	control	negcon	1	FALSE	0.453716187039749	1	LLQ
16	B	3	0.7892	sample	1847+0.1%WB	10	TRUE	54.3202799770177	54.3202799770177	
16	B	4	0.7484	sample	1847+0.1%WB	10	TRUE	50.7139121170744	50.7139121170744	
16	B	5	0.1758	sample	v1208.1-Tx3x-PBS-1	50	TRUE	38.8969444731736	50	LLQ
16	B	6	0.2341	sample	v1208.1-Tx3x-PBS-1	50	TRUE	56.3491852082045	50	LLQ
16	C	1	0.2599	standard	1	1	TRUE	1.29026599274744	1.29026599274744	
16	C	2	0.2259	standard	1	1	TRUE	1.07616082251283	1	LLQ
16	C	3	0.7404	sample	1847+0.01%WB	10	TRUE	50.0134420915833	50.0134420915833	
16	C	4	0.8269	sample	1847+0.01%WB	10	TRUE	57.7018236431857	57.7018236431857	
16	C	5	0.2323	sample	v1208.1-Tx3x-PBS-2	50	TRUE	55.7890953303677	50	LLQ
16	C	6	0.2405	sample	v1208.1-Tx3x-PBS-2	50	TRUE	58.3508406093257	50	LLQ
16	D	1	0.3702	standard	2	1	TRUE	2.03940162123855	2.03940162123855	
16	D	2	0.3379	standard	2	1	TRUE	1.8121378039887	1.8121378039887	
16	D	3	0.6519	sample	1847+EDTA50uM	10	TRUE	42.4168098491574	42.4168098491574	
16	D	4	0.6356	sample	1847+EDTA50uM	10	TRUE	41.0493131966191	41.0493131966191	
16	D	5	0.1967	sample	v1208.1-Tx3x-PBS-3	50	TRUE	44.9833922217982	50	LLQ
16	D	6	0.2018	sample	v1208.1-Tx3x-PBS-3	50	TRUE	46.4985311568071	50	LLQ
16	E	1	0.6344	standard	4	1	TRUE	4.09490425293922	4.09490425293922	
16	E	2	0.4942	standard	4	1	TRUE	2.9639953248074	2.9639953248074	
16	E	3	0.6372	sample	1847+PBS	10	TRUE	41.1830940582496	41.1830940582496	
16	E	4	0.6135	sample	1847+PBS	10	TRUE	39.2116737650634	39.2116737650634	
16	E	5	0.8296	sample	v1208.1-Tx3x-tip-1	50	TRUE	289.728865906295	289.728865906295	
16	E	6	0.5119	sample	v1208.1-Tx3x-tip-1	50	TRUE	155.104903228243	155.104903228243	
16	F	1	0.7995	standard	5	1	TRUE	5.5239530355949	5.5239530355949	
16	F	2	0.6621	standard	5	1	TRUE	4.32776909944051	4.32776909944051	
16	F	3	0.6553	sample	1847+tip	10	TRUE	42.7033331095926	42.7033331095926	
16	F	4	0.6356	sample	1847+tip	10	TRUE	41.0493131966191	41.0493131966191	
16	F	5	0.4936	sample	v1208.1-Tx3x-tip-2	50	TRUE	147.966951877959	147.966951877959	
16	F	6	0.5472	sample	v1208.1-Tx3x-tip-2	50	TRUE	169.085330675707	169.085330675707	
16	G	1	1.3211	standard	10	1	TRUE	10.5810981446086	10.5810981446086	
16	G	2	1.1484	standard	10	1	TRUE	8.82653391083149	8.82653391083149	
16	G	3	0.6532	sample	v1208.1-Tx3x-Tween-1	50	TRUE	212.631555402007	212.631555402007	
16	G	4	0.6996	sample	v1208.1-Tx3x-Tween-1	50	TRUE	232.379960019673	232.379960019673	
16	G	5	0.4064	sample	v1208.1-Tx3x-tip-3	50	TRUE	115.055932993637	115.055932993637	
16	G	6	0.4406	sample	v1208.1-Tx3x-tip-3	50	TRUE	127.73869359149	127.73869359149	
16	H	1	2.4485	standard	20	1	TRUE	23.5137689610757	20	ULQ
16	H	2	2.1249	standard	20	1	TRUE	19.5727142802472	19.5727142802472	
16	H	3	0.6536	sample	v1208.1-Tx3x-Tween-2	50	TRUE	212.800083362193	212.800083362193	
16	H	4	0.8055	sample	v1208.1-Tx3x-Tween-2	50	TRUE	278.883134525342	278.883134525342	
16	H	5	0.5927	sample	v1187.3	100	TRUE	374.998197724533	374.998197724533	
16	H	6	0.6928	sample	v1187.3	100	TRUE	458.922024152936	458.922024152936	
