plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
37	A	1	2.35	standard	20	1	TRUE	19.7402885546862	20	ULQ
37	A	2	1.2151	standard	10	1	TRUE	9.53054797743041	9.53054797743041	
37	A	3	0.6657	standard	5	1	TRUE	4.90474386387816	4.90474386387816	
37	A	4	0.5412	standard	4	1	TRUE	3.90254080231145	3.90254080231145	
37	A	5	0.3008	standard	2	1	TRUE	2.04056076502012	2.04056076502012	
37	A	6	0.1787	standard	1	1	TRUE	1.1483796519044	1	LLQ
37	A	7	1.5012	control	poscon hi	1	TRUE	12.0362344936788	12.0362344936788	
37	A	8	0.4029	control	poscon lo	1	TRUE	2.81749684522778	2.81749684522778	
37	A	9	0.0492	control	negcon	1	TRUE	0.276498122714991	1	LLQ
37	A	10	0.0489	control	blocking	1	FALSE	0.274637477689608	1	LLQ
37	A	11	0.7959	sample	v1205.6+C-IPC	50	TRUE	298.697405998671	298.697405998671	
37	A	12	0.9197	sample	v1205.6+C-IPC	50	TRUE	350.385805280958	350.385805280958	
37	B	1	2.3384	standard	20	1	TRUE	19.6327448178297	19.6327448178297	
37	B	2	1.261	standard	10	1	TRUE	9.92875977334984	9.92875977334984	
37	B	3	0.6412	standard	5	1	TRUE	4.70585244632294	4.70585244632294	
37	B	4	0.5324	standard	4	1	TRUE	3.83254750901731	3.83254750901731	
37	B	5	0.2908	standard	1	1	TRUE	1.96580131567411	1.96580131567411	
37	B	6	0.1715	standard	2	1	TRUE	1.09740845210737	1	LLQ
37	B	7	3.2533	sample	100%A	10	TRUE	282.679728570494	200	ULQ
37	B	8	3.3058	sample	100%A	10	TRUE	287.719900683202	200	ULQ
37	B	9	1.126	sample	100%A	50	TRUE	438.102700788249	438.102700788249	
37	B	10	1.2904	sample	100%A	50	TRUE	509.230998755005	509.230998755005	
37	B	11	3.0603	sample	75%A	10	TRUE	264.224680234443	200	ULQ
37	B	12	3.1495	sample	75%A	10	TRUE	272.739573190647	200	ULQ
37	C	1	0.8644	sample	75%A	50	TRUE	327.201510504168	327.201510504168	
37	C	2	0.9247	sample	75%A	50	TRUE	352.489321878366	352.489321878366	
37	C	3	2.8022	sample	50%A	10	TRUE	239.734486668672	200	ULQ
37	C	4	2.7148	sample	50%A	10	TRUE	231.493397878804	200	ULQ
37	C	5	0.6607	sample	50%A	50	TRUE	243.204551055844	243.204551055844	
37	C	6	0.6185	sample	50%A	50	TRUE	226.113836731747	226.113836731747	
37	C	7	1.6887	sample	25%A	10	TRUE	137.062410122475	137.062410122475	
37	C	8	1.6218	sample	25%A	10	TRUE	131.080511605164	131.080511605164	
37	C	9	0.3637	sample	25%A	50	TRUE	125.822429831972	125.822429831972	
37	C	10	0.3944	sample	25%A	50	TRUE	137.597448221085	137.597448221085	
37	C	11	0.4773	sample	0%A	10	TRUE	33.971006339872	33.971006339872	
37	C	12	0.4908	sample	0%A	10	TRUE	35.0332803887393	35.0332803887393	
37	D	1	3.3404	sample	recomb-standard-20ng/mL	1	TRUE	29.1046174607252	20	ULQ
37	D	2	3.2695	sample	recomb-standard-10ng/mL	1	TRUE	28.4234086047609	20	ULQ
37	D	3	2.1258	sample	recomb-standard-5ng/mL	1	TRUE	17.671811744155	17.671811744155	
37	D	4	1.3192	sample	recomb-standard-3ng/mL	1	TRUE	10.4358469637894	10.4358469637894	
37	D	5	0.8233	sample	recomb-standard-2ng/mL	1	TRUE	6.20139251063113	6.20139251063113	
37	D	6	0.4219	sample	recomb-standard-1ng/mL	1	TRUE	2.96453211312906	2.96453211312906	
37	D	7	0.2278	sample	recomb-standard-0.5ng/mL	1	TRUE	1.50132601814175	1	LLQ
37	D	8	0.1256	sample	recomb-standard-0.25ng/mL	1	TRUE	0.778091657030726	1	LLQ
37	D	9	0.0798	sample	recomb-standard-0.125ng/mL	1	TRUE	0.471590863328285	1	LLQ
