plate	row	col	a450_620	stype	detail	dilution	above_baseline	ngml	ngml_trunc	flag
19	A	1	3.3543	standard	20	1	TRUE	19.8362260612246	20	ULQ
19	A	2	2.3864	standard	10	1	TRUE	13.5621196327259	13.5621196327259	
19	A	3	1.0378	standard	5	1	TRUE	5.35121635316449	5.35121635316449	
19	A	4	0.9073	standard	4	1	TRUE	4.60544744227009	4.60544744227009	
19	A	5	0.4496	standard	2	1	TRUE	2.10245155169667	2.10245155169667	
19	A	6	0.2952	standard	1	1	TRUE	1.31423161864933	1.31423161864933	
19	A	7	3.045	standard	20	1	TRUE	17.80476750069	17.80476750069	
19	A	8	1.6799	standard	10	1	TRUE	9.1634167669232	9.1634167669232	
19	A	9	0.7539	standard	5	1	TRUE	3.7448809048508	3.7448809048508	
19	A	10	0.6919	standard	4	1	TRUE	3.40262177306697	3.40262177306697	
19	A	11	0.3515	standard	2	1	TRUE	1.59711752643942	1.59711752643942	
19	A	12	0.2419	standard	1	1	TRUE	1.0521769793846	1	LLQ
19	B	1	1.123	sample	control-1	50	TRUE	292.207636436114	292.207636436114	
19	B	2	1.183	sample	control-1	50	TRUE	309.697186203458	309.697186203458	
19	B	3	1.0478	sample	control-2	50	TRUE	270.441766972456	270.441766972456	
19	B	4	0.9963	sample	control-2	50	TRUE	255.639829293713	255.639829293713	
19	B	5	0.9197	sample	Tx1x-1	50	TRUE	233.789926919152	233.789926919152	
19	B	6	0.9829	sample	Tx1x-1	50	TRUE	251.802901666648	251.802901666648	
19	B	7	0.9392	sample	Tx1x-2	50	TRUE	239.332756314451	239.332756314451	
19	B	8	0.9713	sample	Tx1x-2	50	TRUE	248.486310392928	248.486310392928	
19	B	9	0.8301	sample	Tx1x-3	50	TRUE	208.501747796501	208.501747796501	
19	B	10	0.891	sample	Tx1x-3	50	TRUE	225.657037186329	225.657037186329	
19	B	11	0.924	sample	Tx1x-4	50	TRUE	235.011022288283	235.011022288283	
